Gene name	Gene_freq	Total
AC005702.1	408	49097025
AC005837.2	1227	49097025
AC005551.1	3	49097025
AC005154.6	375	49097025
AC005726.1	217	49097025
AC005324.3	1004	49097025
ADAMTSL1	2772	49097025
ADAMTSL2	494	49097025
ADAMTSL5	260	49097025
ADAP2	425	49097025
ADAP1	769	49097025
ADAMTSL3	2793	49097025
ADAMTSL4	686	49097025
ADAMTS9	1792	49097025
ADAMTS7	1361	49097025
ADAMTS8	621	49097025
ERP29	176	49097025
ERO1B	572	49097025
ERO1A	423	49097025
ERRFI1	448	49097025
ERVK3-1	37	49097025
ERVMER34-1	162	49097025
ERVFRD-1	244	49097025
ERV3-1	330	49097025
ERP27	299	49097025
ERP44	676	49097025
TUBB2A	189	49097025
TUBAL3	373	49097025
TUBB	207	49097025
TUBA4A	276	49097025
TUBA8	324	49097025
TUBA3D	421	49097025
TUBB1	338	49097025
TUBA4B	279	49097025
TUBA3E	364	49097025
TUBB2B	216	49097025
MGAT4B	347	49097025
MGAT2	188	49097025
MGAT4A	730	49097025
MGAT1	406	49097025
MGAT4C	3289	49097025
MGAM2	1165	49097025
MGAM	2449	49097025
MGAT4D	362	49097025
MGARP	192	49097025
MGAT3	644	49097025
AMT	216	49097025
AMPH	2388	49097025
AMY2B	642	49097025
AMTN	299	49097025
AMZ2	194	49097025
AMY2A	310	49097025
AMY1A	59	49097025
AMY1B	36	49097025
AMZ1	580	49097025
AMY1C	117	49097025
CPEB2	708	49097025
CPA5	508	49097025
CPEB1	953	49097025
CPA4	522	49097025
CPD	833	49097025
CPB1	851	49097025
CPAMD8	1996	49097025
CPE	939	49097025
CPB2	559	49097025
CPA6	1944	49097025
PLG	1172	49097025
PLEKHS1	528	49097025
PLIN2	244	49097025
PLET1	127	49097025
PLIN4	929	49097025
PLGLB1	66	49097025
PLIN3	365	49097025
PLIN1	318	49097025
PLGRKT	404	49097025
PLGLB2	52	49097025
CAPN10	545	49097025
CAPN1	546	49097025
CAPG	253	49097025
CAP1	391	49097025
CAND2	732	49097025
CANX	471	49097025
CAP2	962	49097025
CANT1	322	49097025
CAPN11	638	49097025
CAND1	773	49097025
AP2B1	622	49097025
AP2A1	647	49097025
AP1S1	196	49097025
AP1S2	155	49097025
AP1S3	492	49097025
AP1M2	360	49097025
AP1G2	501	49097025
AP1G1	781	49097025
AP2A2	894	49097025
AP1M1	531	49097025
GATA3	1953	49097025
GAS8	599	49097025
GATA2	898	49097025
GAS2L3	579	49097025
GAS7	1738	49097025
GAST	93	49097025
GASK1B	658	49097025
GATA1	753	49097025
GAS6	774	49097025
GASK1A	493	49097025
C1orf141	1034	49097025
C1orf159	347	49097025
C1orf146	249	49097025
C1orf167	438	49097025
C1orf131	281	49097025
C1orf174	202	49097025
C1orf162	118	49097025
C1orf127	603	49097025
C1orf122	111	49097025
C1orf158	294	49097025
ZHX1	480	49097025
ZG16	64	49097025
ZFYVE28	1187	49097025
ZFYVE27	335	49097025
ZGPAT	455	49097025
ZFYVE9	1265	49097025
ZGRF1	1099	49097025
ZGLP1	181	49097025
ZG16B	154	49097025
ZHX1-C8orf76	689	49097025
OR4K13	394	49097025
OR4K15	360	49097025
OR4K1	578	49097025
OR4M1	672	49097025
OR4K17	408	49097025
OR4L1	405	49097025
OR4K5	483	49097025
OR4K14	364	49097025
OR4K2	594	49097025
OR4F6	239	49097025
CXorf51A	8	49097025
CXorf49B	15	49097025
CXXC1	438	49097025
CXorf56	262	49097025
CXorf51B	8	49097025
CXXC4	302	49097025
CXorf58	327	49097025
CXorf66	361	49097025
CXorf67	369	49097025
CXorf65	105	49097025
GBP2	381	49097025
GBGT1	289	49097025
GBA2	441	49097025
GBE1	1534	49097025
GBP3	386	49097025
GBA	330	49097025
GBF1	1218	49097025
GBA3	1087	49097025
GBP1	421	49097025
GATM	307	49097025
SLC11A2	526	49097025
SLC12A1	1427	49097025
SLC10A5	189	49097025
SLC10A7	1197	49097025
SLC12A2	1111	49097025
SLC11A1	461	49097025
SLC10A4	203	49097025
SLC10A3	211	49097025
SLC10A2	606	49097025
SLC10A6	359	49097025
ECHDC2	347	49097025
ECHDC1	396	49097025
ECPAS	1259	49097025
ECM1	411	49097025
ECI1	236	49097025
ECH1	279	49097025
ECM2	491	49097025
ECI2	344	49097025
ECHDC3	225	49097025
ECHS1	268	49097025
KYNU	1284	49097025
KY	602	49097025
KYAT3	860	49097025
KTN1	952	49097025
L1CAM	945	49097025
KXD1	167	49097025
L1TD1	529	49097025
KYAT1	478	49097025
KSR2	2757	49097025
KTI12	149	49097025
ZNF544	549	49097025
ZNF534	847	49097025
ZNF529	386	49097025
ZNF532	996	49097025
ZNF530	399	49097025
ZNF540	870	49097025
ZNF546	493	49097025
ZNF543	419	49097025
ZNF541	618	49097025
ZNF536	3159	49097025
KCNMB1	391	49097025
KCNK7	127	49097025
KCNK6	254	49097025
KCNMB2	1650	49097025
KCNMA1	3058	49097025
KCNMB3	368	49097025
KCNN1	642	49097025
KCNK9	1050	49097025
KCNMB4	549	49097025
KCNK5	501	49097025
CDH12	4285	49097025
CDH1	2827	49097025
CDH15	677	49097025
CDH11	2187	49097025
CDCP1	694	49097025
CDH13	3542	49097025
CDCP2	452	49097025
CDH10	2941	49097025
CDH17	1080	49097025
CDH16	566	49097025
SIMC1	795	49097025
SIKE1	151	49097025
SIN3A	1079	49097025
SIK3	1432	49097025
SIGMAR1	114	49097025
SIL1	1036	49097025
SIM1	1282	49097025
SIM2	624	49097025
SIK1	547	49097025
SIK2	881	49097025
KRT15	475	49097025
KRT18	357	49097025
KRT13	407	49097025
KRT17	316	49097025
KRT2	590	49097025
KRT19	300	49097025
KRT222	248	49097025
KRT20	327	49097025
KRT16	335	49097025
KRT14	375	49097025
SLC24A4	1361	49097025
SLC24A5	504	49097025
SLC24A1	580	49097025
SLC25A1	164	49097025
SLC24A2	1775	49097025
SLC24A3	2281	49097025
SLC23A3	277	49097025
SLC22A9	614	49097025
SLC23A2	1138	49097025
SLC23A1	392	49097025
AC002996.1	416	49097025
ABTB1	340	49097025
AC001226.2	1481	49097025
ABRAXAS2	350	49097025
AC002310.4	372	49097025
ABT1	194	49097025
AC002094.3	229	49097025
AC003002.1	502	49097025
ABTB2	1167	49097025
AC003002.2	810	49097025
WNT10B	284	49097025
WIZ	677	49097025
WLS	940	49097025
WNK1	1828	49097025
WNK4	774	49097025
WNK2	1752	49097025
WIPI2	538	49097025
WNK3	1456	49097025
WNT10A	267	49097025
WNT1	168	49097025
MSH5	495	49097025
MSANTD3	243	49097025
MSANTD4	264	49097025
MSANTD2	363	49097025
MSC	366	49097025
MSGN1	165	49097025
MSH2	1736	49097025
MSH3	1594	49097025
MSANTD3-TMEFF1	910	49097025
MSH4	1312	49097025
PIGB	406	49097025
PIGBOS1	10	49097025
PIGA	261	49097025
PIGF	263	49097025
PIEZO2	2995	49097025
PIGC	157	49097025
PIEZO1	1069	49097025
PIDD1	461	49097025
PIF1	375	49097025
PIFO	181	49097025
KCNE3	165	49097025
KCND3	1472	49097025
KCNE2	127	49097025
KCNG1	654	49097025
KCNG2	642	49097025
KCNE1	422	49097025
KCND2	3011	49097025
KCNF1	401	49097025
KCNE5	145	49097025
KCNE4	224	49097025
TNFSF13B	423	49097025
TNFRSF8	780	49097025
TNFRSF6B	173	49097025
TNFRSF4	196	49097025
TNFRSF9	376	49097025
TNFSF13	141	49097025
TNFSF11	478	49097025
TNFSF12-TNFSF13	271	49097025
TNFSF10	321	49097025
TNFSF12	141	49097025
GPC6	3349	49097025
GPC1	500	49097025
GPC4	769	49097025
GPD1	256	49097025
GPD1L	430	49097025
GPC3	1612	49097025
GPC5	3703	49097025
GPCPD1	665	49097025
GPC2	341	49097025
GPBP1L1	508	49097025
ADIPOR1	337	49097025
ADM	151	49097025
ADIPOQ	264	49097025
ADI1	258	49097025
ADH7	405	49097025
ADIPOR2	624	49097025
ADHFE1	520	49097025
ADK	1772	49097025
ADIRF	105	49097025
ADIG	127	49097025
STAG2	2258	49097025
STAC3	235	49097025
STAC	1447	49097025
STAG1	2089	49097025
STAG3	900	49097025
STAM2	533	49097025
STAMBP	363	49097025
STAMBPL1	829	49097025
STAC2	363	49097025
STAM	630	49097025
COL22A1	3937	49097025
COL19A1	2655	49097025
COL18A1	1866	49097025
COL16A1	1087	49097025
COL17A1	1150	49097025
COL1A2	1611	49097025
COL20A1	1193	49097025
COL23A1	2105	49097025
COL1A1	1062	49097025
COL21A1	2351	49097025
HIST1H2BN	556	49097025
HIST1H2BJ	160	49097025
HIST1H2BI	118	49097025
HIST1H2BK	207	49097025
HIST1H2BL	115	49097025
HIST1H3A	104	49097025
HIST1H3B	434	49097025
HIST1H2BO	114	49097025
HIST1H2BM	105	49097025
HIST1H2BH	172	49097025
KIAA0895L	221	49097025
KIAA0930	479	49097025
KIAA0825	1981	49097025
KIAA0895	520	49097025
KIAA0753	617	49097025
KIAA0586	998	49097025
KIAA1147	423	49097025
KIAA1191	184	49097025
KIAA1109	2584	49097025
KIAA1143	108	49097025
TEK	1340	49097025
TEKT5	726	49097025
TEKT3	555	49097025
TENM1	3412	49097025
TEN1	165	49097025
TEFM	207	49097025
TEKT2	257	49097025
TELO2	583	49097025
TEKT1	428	49097025
TEKT4	572	49097025
PPAN-P2RY11	536	49097025
PPA2	590	49097025
PPARD	597	49097025
PPARA	622	49097025
PPA1	274	49097025
POU6F1	394	49097025
PPAN	321	49097025
POU6F2	2677	49097025
PP2D1	267	49097025
POU5F2	264	49097025
TOP1MT	782	49097025
TOP3A	616	49097025
TOPORS	512	49097025
TOPBP1	821	49097025
TOP2B	866	49097025
TOP3B	546	49097025
TOP2A	718	49097025
TONSL	695	49097025
TOPAZ1	1024	49097025
TOP1	890	49097025
RGS18	611	49097025
RGS17	856	49097025
RGS14	348	49097025
RGS11	324	49097025
RGS19	177	49097025
RGS13	304	49097025
RGS12	1245	49097025
RGS20	896	49097025
RGS2	154	49097025
RGS16	202	49097025
CASP7	419	49097025
CASTOR1	225	49097025
CAST	824	49097025
CASP8	1215	49097025
CASR	1428	49097025
CASP8AP2	765	49097025
CASP9	395	49097025
CASQ1	358	49097025
CASS4	876	49097025
CASQ2	694	49097025
NPLOC4	641	49097025
NPM3	84	49097025
NPNT	758	49097025
NPM2	186	49097025
NPR2	617	49097025
NPPA	160	49097025
NPM1	3870	49097025
NPPC	71	49097025
NPR1	723	49097025
NPPB	168	49097025
GTSE1	539	49097025
GTPBP8	183	49097025
GUCA1B	206	49097025
GUCA1A	366	49097025
GTSF1L	111	49097025
GTPBP6	202	49097025
GUCA1C	564	49097025
GTPBP4	628	49097025
GTSF1	181	49097025
GUCA2A	97	49097025
C1QTNF9B	334	49097025
C1QTNF7	736	49097025
C1QTNF9	318	49097025
C1QTNF3	337	49097025
C1QTNF6	225	49097025
C1QTNF5	136	49097025
C1QTNF8	186	49097025
C1QTNF12	131	49097025
C1QTNF2	419	49097025
C1QTNF4	207	49097025
AMACR	410	49097025
AMELX	222	49097025
AMBP	356	49097025
ALX4	635	49097025
AMBN	460	49097025
AMBRA1	1265	49097025
AMDHD2	397	49097025
AMD1	271	49097025
AMDHD1	397	49097025
ALYREF	186	49097025
TBX2	495	49097025
TBX15	1105	49097025
TBX18	1241	49097025
TBX22	703	49097025
TBX20	841	49097025
TBX1	383	49097025
TBX10	293	49097025
TBX21	385	49097025
TBX19	520	49097025
TBX3	1242	49097025
PES1	480	49097025
PET100	91	49097025
PER3	872	49097025
PEX1	800	49097025
PER1	782	49097025
PEPD	937	49097025
PERM1	190	49097025
PET117	101	49097025
PER2	789	49097025
PERP	196	49097025
RNF167	178	49097025
RNF166	137	49097025
RNF180	1299	49097025
RNF17	1621	49097025
RNF182	543	49097025
RNF175	496	49097025
RNF170	315	49097025
RNF181	89	49097025
RNF168	459	49097025
RNF169	547	49097025
TTC22	345	49097025
TTC13	750	49097025
TTC12	655	49097025
TTC16	542	49097025
TTC23	648	49097025
TTC19	255	49097025
TTC14	679	49097025
TTC21A	736	49097025
TTC17	1097	49097025
TTC21B	944	49097025
ANKRD36C	1453	49097025
ANKRD34C	322	49097025
ANKRD31	1072	49097025
ANKRD36	1539	49097025
ANKRD33B	650	49097025
ANKRD33	365	49097025
ANKRD34A	265	49097025
ANKRD36B	618	49097025
ANKRD35	685	49097025
ANKRD34B	367	49097025
PLPP5	158	49097025
PLP1	307	49097025
PLPP1	617	49097025
PLPBP	225	49097025
PLP2	133	49097025
PLPP2	246	49097025
PLPP4	1066	49097025
PLPP6	134	49097025
PLOD3	532	49097025
PLPP3	589	49097025
LY9	783	49097025
LY96	382	49097025
LY75-CD302	1475	49097025
LYAR	291	49097025
LYG2	264	49097025
LYNX1	186	49097025
LY86	511	49097025
LYN	967	49097025
LYG1	202	49097025
LYL1	127	49097025
EXOC4	2539	49097025
EXOC3L1	391	49097025
EXOC7	716	49097025
EXOC3L4	365	49097025
EXOC3	478	49097025
EXOC3L2	423	49097025
EXOC6B	2359	49097025
EXOC6	1148	49097025
EXOC8	276	49097025
EXOC5	574	49097025
GP6	540	49097025
GPANK1	151	49097025
GPAA1	307	49097025
GP5	356	49097025
GPAT2	346	49097025
GPALPP1	378	49097025
GPAM	624	49097025
GPAT3	592	49097025
GPA33	562	49097025
GP9	140	49097025
MIS18BP1	691	49097025
MIPOL1	1535	49097025
MINPP1	389	49097025
MIS12	119	49097025
MIPEP	868	49097025
MIS18A	172	49097025
MISP	466	49097025
MIOX	308	49097025
MIOS	565	49097025
MIP	258	49097025
THBS4	839	49097025
THBS2	1354	49097025
THBD	329	49097025
THAP6	275	49097025
THEG	463	49097025
THBS3	548	49097025
THAP9	357	49097025
THAP7	143	49097025
THAP8	211	49097025
THBS1	805	49097025
DOC2B	214	49097025
DOCK11	1543	49097025
DOCK4	2835	49097025
DNTTIP1	292	49097025
DOCK10	2285	49097025
DOCK1	2999	49097025
DOC2A	299	49097025
DOCK3	3277	49097025
DOCK2	3715	49097025
DNTTIP2	314	49097025
NCS1	413	49097025
NDEL1	291	49097025
NDE1	1098	49097025
NDFIP2	407	49097025
NDFIP1	336	49097025
NDNF	715	49097025
NCSTN	468	49097025
NDC80	416	49097025
NDC1	607	49097025
NDN	536	49097025
AC244197.3	576	49097025
AC233724.6	19	49097025
AC233724.16	22	49097025
AC243547.3	730	49097025
AC244517.10	1302	49097025
AC233724.15	20	49097025
AC244517.6	840	49097025
AC233724.20	3	49097025
AC243967.1	913	49097025
AC233724.17	1	49097025
HPGD	345	49097025
HP	228	49097025
HPD	417	49097025
HPCAL4	250	49097025
HPDL	125	49097025
HPCA	143	49097025
HPCAL1	644	49097025
HP1BP3	477	49097025
HPF1	236	49097025
HPGDS	348	49097025
TDP1	650	49097025
TDRD3	973	49097025
TDP2	267	49097025
TDRD10	542	49097025
TDRD15	400	49097025
TDO2	421	49097025
TDRD5	1202	49097025
TDGF1	183	49097025
TDRD12	881	49097025
TDRD1	903	49097025
GLIS2	326	49097025
GLIPR2	240	49097025
GLMP	232	49097025
GLOD4	384	49097025
GLOD5	161	49097025
GLIS1	1438	49097025
GLIS3	2089	49097025
GLO1	199	49097025
GLP1R	715	49097025
GLMN	415	49097025
TMEM132A	653	49097025
TMEM132E	1060	49097025
TMEM134	135	49097025
TMEM131L	1258	49097025
TMEM130	505	49097025
TMEM132B	2527	49097025
TMEM129	146	49097025
TMEM132D	4233	49097025
TMEM131	1736	49097025
TMEM132C	3078	49097025
SLC29A1	347	49097025
SLC28A1	840	49097025
SLC29A3	448	49097025
SLC27A5	474	49097025
SLC27A3	359	49097025
SLC29A2	278	49097025
SLC27A6	1127	49097025
SLC28A2	501	49097025
SLC27A4	449	49097025
SLC28A3	748	49097025
ARNTL	715	49097025
ARNT2	1192	49097025
ARNT	755	49097025
ARNTL2	683	49097025
ARMT1	280	49097025
ARMS2	80	49097025
ARMH3	1081	49097025
ARMH2	28	49097025
ARPC1A	355	49097025
ARMH4	1157	49097025
ZNF226	439	49097025
ZNF227	421	49097025
ZNF230	307	49097025
ZNF232	283	49097025
ZNF229	763	49097025
ZNF233	420	49097025
ZNF23	354	49097025
ZNF225	380	49097025
ZNF224	395	49097025
ZNF223	343	49097025
FAM228B	691	49097025
FAM236A	8	49097025
FAM227B	1500	49097025
FAM234A	533	49097025
FAM228A	208	49097025
FAM229B	125	49097025
FAM227A	527	49097025
FAM236D	1	49097025
FAM234B	517	49097025
FAM229A	21	49097025
BRIX1	226	49097025
BRMS1L	379	49097025
BRMS1	254	49097025
BRPF3	682	49097025
BRINP2	1627	49097025
BRPF1	599	49097025
BRINP3	3534	49097025
BROX	319	49097025
BRIP1	1531	49097025
BRK1	107	49097025
AC007998.2	320	49097025
AC007846.2	1418	49097025
AC007040.2	941	49097025
AC008687.1	378	49097025
AC008403.1	96	49097025
AC007326.4	615	49097025
AC008397.2	680	49097025
AC006538.2	335	49097025
AC007906.2	41	49097025
AC008397.1	36	49097025
ZNF576	107	49097025
ZNF581	254	49097025
ZNF584	269	49097025
ZNF578	878	49097025
ZNF585A	612	49097025
ZNF577	398	49097025
ZNF583	446	49097025
ZNF580	94	49097025
ZNF582	368	49097025
ZNF579	241	49097025
ACTG1	326	49097025
ACTL7B	378	49097025
ACTC1	467	49097025
ACTG2	438	49097025
ACTL6A	367	49097025
ACTL8	686	49097025
ACTL7A	256	49097025
ACTL10	118	49097025
ACTL6B	398	49097025
ACTBL2	304	49097025
CLIP3	393	49097025
CLN3	477	49097025
CLMP	851	49097025
CLIP4	815	49097025
CLK4	385	49097025
CLK1	350	49097025
CLMN	1106	49097025
CLK2	378	49097025
CLLU1OS	200	49097025
CLK3	380	49097025
TNFRSF11A	600	49097025
TNFRSF10A	390	49097025
TNFAIP8L1	151	49097025
TNFRSF12A	96	49097025
TNFAIP8L3	396	49097025
TNFRSF10D	352	49097025
TNFAIP8L2	96	49097025
TNFRSF10C	304	49097025
TNFRSF10B	408	49097025
TNFRSF11B	457	49097025
OR2A5	445	49097025
OR2A25	381	49097025
OR2A14	397	49097025
OR2AG1	314	49097025
OR2AG2	318	49097025
OR2A42	111	49097025
OR2A4	120	49097025
OR2A2	355	49097025
OR2A7	188	49097025
OR2AE1	178	49097025
MS4A8	329	49097025
MS4A6A	363	49097025
MS4A4E	258	49097025
MS4A3	356	49097025
MS4A7	377	49097025
MS4A6E	196	49097025
MSANTD1	235	49097025
MS4A4A	453	49097025
MS4A2	355	49097025
MS4A5	323	49097025
MED1	854	49097025
MECR	370	49097025
MECP2	673	49097025
ME2	548	49097025
MECOM	3009	49097025
MEAF6	253	49097025
MEA1	133	49097025
MEAK7	405	49097025
MED10	138	49097025
ME3	1179	49097025
TBC1D8B	829	49097025
TBC1D9	1253	49097025
TBC1D4	1407	49097025
TBC1D5	2034	49097025
TBCA	819	49097025
TBC1D7	615	49097025
TBC1D31	923	49097025
TBC1D32	1683	49097025
TBC1D9B	719	49097025
TBC1D8	1200	49097025
CACNG8	439	49097025
CACTIN	566	49097025
CADM1	1961	49097025
CADPS	2797	49097025
CACYBP	187	49097025
CAD	1140	49097025
CADM3	860	49097025
CADM4	273	49097025
CADM2	3759	49097025
CACUL1	510	49097025
ATG13	499	49097025
ATG4B	478	49097025
ATG16L2	467	49097025
ATG3	341	49097025
ATG2A	1054	49097025
ATG4C	532	49097025
ATG4A	424	49097025
ATG2B	1171	49097025
ATG16L1	614	49097025
ATG14	427	49097025
KMT2C	6430	49097025
KMT5B	727	49097025
KMT5A	365	49097025
KMO	836	49097025
KMT5C	311	49097025
KMT2E	1356	49097025
KMT2B	1421	49097025
KMT2D	5390	49097025
KMT2A	2759	49097025
KNCN	144	49097025
TSPYL4	153	49097025
TSR2	107	49097025
TSSC4	175	49097025
TSSK2	209	49097025
TSR1	429	49097025
TSSK1B	376	49097025
TSSK3	126	49097025
TSR3	168	49097025
TSPYL5	379	49097025
TSPYL6	340	49097025
PRPF8	1018	49097025
PRPS1	268	49097025
PRPF40B	565	49097025
PRPF4	361	49097025
PRPF40A	781	49097025
PRPF39	444	49097025
PRPH2	362	49097025
PRPF4B	629	49097025
PRPH	262	49097025
PRPF6	811	49097025
C1QTNF1	409	49097025
C1QA	169	49097025
C1QBP	112	49097025
C1QC	235	49097025
C1QB	246	49097025
C1QL1	167	49097025
C1QL4	184	49097025
C1orf94	912	49097025
C1QL3	225	49097025
C1QL2	207	49097025
UBP1	440	49097025
UBQLN3	584	49097025
UBQLN1	456	49097025
UBQLN4	406	49097025
UBN1	653	49097025
UBR1	1260	49097025
UBN2	830	49097025
UBQLNL	420	49097025
UBQLN2	306	49097025
UBOX5	737	49097025
GRM4	1452	49097025
GRM5	3331	49097025
GRM7	3525	49097025
GRM2	563	49097025
GRM6	1079	49097025
GRM3	2458	49097025
GRM1	3025	49097025
GRN	390	49097025
GRK7	622	49097025
GRM8	4025	49097025
ATXN2	1168	49097025
ATRX	3536	49097025
ATXN2L	742	49097025
ATXN7	946	49097025
ATXN10	825	49097025
ATXN1	2425	49097025
ATXN3L	221	49097025
ATXN3	594	49097025
ATXN1L	261	49097025
ATRNL1	3409	49097025
C16orf95	141	49097025
C16orf87	199	49097025
C16orf91	101	49097025
C16orf92	126	49097025
C16orf74	315	49097025
C16orf78	501	49097025
C16orf72	300	49097025
C16orf89	380	49097025
C16orf86	123	49097025
C16orf90	118	49097025
FAM47E	424	49097025
FAM49B	1008	49097025
FAM47C	1226	49097025
FAM53A	538	49097025
FAM50B	270	49097025
FAM49A	916	49097025
FAM47A	1139	49097025
FAM47B	822	49097025
FAM47E-STBD1	538	49097025
FAM50A	247	49097025
IRF3	399	49097025
IRF6	489	49097025
IRF7	242	49097025
IRGC	462	49097025
IRF8	658	49097025
IRF5	457	49097025
IRF4	798	49097025
IRF9	247	49097025
IRGM	70	49097025
IRF2BPL	427	49097025
SPACA3	367	49097025
SPACA5	20	49097025
SPACA7	625	49097025
SP9	196	49097025
SPAAR	38	49097025
SPACA6	131	49097025
SPA17	236	49097025
SPACA5B	10	49097025
SPACA1	434	49097025
SPACA4	81	49097025
GOLGA6D	175	49097025
GOLGA6B	286	49097025
GOLGA6L2	623	49097025
GOLGA6L1	22	49097025
GOLGA6L4	120	49097025
GOLGA6L22	191	49097025
GOLGA5	517	49097025
GOLGA6L10	149	49097025
GOLGA6C	208	49097025
GOLGA6A	308	49097025
DNAH8	3593	49097025
DNAH9	3965	49097025
DNAH6	2458	49097025
DNAI2	820	49097025
DNAH7	3524	49097025
DNAI1	681	49097025
DNAH2	2469	49097025
DNAH5	4555	49097025
DNAH3	3161	49097025
DNAH17	2993	49097025
PDGFRA	2428	49097025
PDHB	150	49097025
PDHA2	611	49097025
PDHA1	426	49097025
PDIA2	322	49097025
PDGFRL	505	49097025
PDGFC	1328	49097025
PDGFRB	1246	49097025
PDHX	679	49097025
PDGFD	2376	49097025
MIB2	588	49097025
MIA2	1463	49097025
MIB1	950	49097025
MICA	310	49097025
MIA	115	49097025
MICAL1	588	49097025
MICAL2	1837	49097025
MIA3	1020	49097025
MICALL1	511	49097025
MICAL3	1965	49097025
ADRA1B	586	49097025
ADPRH	295	49097025
ADRA2B	401	49097025
ADPRHL1	564	49097025
ADRA1A	1158	49097025
ADPRM	183	49097025
ADRA2C	254	49097025
ADPRHL2	175	49097025
ADRA2A	350	49097025
ADRA1D	481	49097025
GC	715	49097025
GCAT	268	49097025
GCA	387	49097025
GBP6	460	49097025
GBP7	570	49097025
GBP5	392	49097025
GBX2	239	49097025
GBX1	280	49097025
GBP4	506	49097025
GCC1	382	49097025
DNAJC28	201	49097025
DNAJC27	295	49097025
DNAJC30	109	49097025
DNAJC4	161	49097025
DNAJC3	745	49097025
DNAJC25	285	49097025
DNAJC25-GNG10	362	49097025
DNAJC5B	680	49097025
DNAJC5	403	49097025
DNAJC24	379	49097025
FCHO1	740	49097025
FCGR2A	448	49097025
FCGR2B	334	49097025
FCGRT	278	49097025
FCGR2C	274	49097025
FCGBP	605	49097025
FCGR1B	151	49097025
FCGR3B	391	49097025
FCGR1A	226	49097025
FCGR3A	439	49097025
SLC35A4	212	49097025
SLC35A2	259	49097025
SLC35B2	200	49097025
SLC35A3	383	49097025
SLC35A1	318	49097025
SLC35A5	314	49097025
SLC34A1	477	49097025
SLC34A2	775	49097025
SLC35B1	213	49097025
SLC34A3	358	49097025
USP17L18	102	49097025
USP17L21	20	49097025
USP17L20	34	49097025
USP17L17	50	49097025
USP17L13	37	49097025
USP17L12	34	49097025
USP17L2	354	49097025
USP17L11	50	49097025
USP17L19	40	49097025
USP17L15	44	49097025
KIAA1958	1061	49097025
KIAA1586	319	49097025
KIAA1841	656	49097025
KIAA2013	221	49097025
KIAA1671	967	49097025
KIAA2012	811	49097025
KIAA1614	807	49097025
KIAA1549L	1772	49097025
KIAA2026	1008	49097025
KIAA1755	1028	49097025
PLD1	1451	49097025
PLEC	2536	49097025
PLD2	527	49097025
PLD4	314	49097025
PLEKHA1	491	49097025
PLD3	413	49097025
PLD5	2793	49097025
PLEK2	317	49097025
PLD6	99	49097025
PLEK	481	49097025
CDK5R1	225	49097025
CDK5RAP3	350	49097025
CDK6	1144	49097025
CDK5RAP2	1392	49097025
CDK7	345	49097025
CDK5RAP1	502	49097025
CDK9	244	49097025
CDK5R2	177	49097025
CDK5	238	49097025
CDK8	988	49097025
JPH4	434	49097025
JPT2	253	49097025
JPT1	179	49097025
JOSD2	112	49097025
JPH1	947	49097025
JRK	307	49097025
JRKL	203	49097025
JPH2	1062	49097025
JPH3	1223	49097025
JSRP1	216	49097025
KCNU1	1908	49097025
KCNT2	3153	49097025
KCNT1	1592	49097025
KCP	590	49097025
KCNV1	707	49097025
KCNS3	702	49097025
KCTD1	1033	49097025
KCNS2	482	49097025
KCTD10	369	49097025
KCNV2	487	49097025
SMARCD1	407	49097025
SMARCAL1	757	49097025
SMARCAD1	815	49097025
SMARCA4	3180	49097025
SMARCB1	1259	49097025
SMARCC2	822	49097025
SMARCD3	442	49097025
SMARCD2	276	49097025
SMARCC1	1191	49097025
SMARCA5	568	49097025
KRTAP6-1	124	49097025
KRTAP5-9	156	49097025
KRTAP9-2	159	49097025
KRTAP6-2	95	49097025
KRTAP8-1	124	49097025
KRTAP9-1	182	49097025
KRTAP5-8	246	49097025
KRTAP5-7	183	49097025
KRTAP6-3	155	49097025
KRTAP7-1	57	49097025
STX16	409	49097025
STX17	406	49097025
STX1A	286	49097025
STX3	706	49097025
STX12	328	49097025
STX4	230	49097025
STX2	458	49097025
STX18	683	49097025
STX1B	281	49097025
STX19	194	49097025
KPTN	286	49097025
KRBA1	622	49097025
KPNB1	573	49097025
KRBOX1	1317	49097025
KPNA7	454	49097025
KPNA5	560	49097025
KRBA2	208	49097025
KRAS	47691	49097025
KPNA6	568	49097025
KPRP	691	49097025
YY1AP1	521	49097025
ZADH2	266	49097025
Z82190.2	1615	49097025
Z84492.1	457	49097025
Z83844.3	609	49097025
ZACN	303	49097025
YY1	384	49097025
Z84488.2	886	49097025
YY2	252	49097025
Z82206.1	18	49097025
SOX2	304	49097025
SOX17	607	49097025
SOX15	118	49097025
SOX13	559	49097025
SOX11	779	49097025
SOX14	173	49097025
SOX12	165	49097025
SOX10	355	49097025
SOX18	117	49097025
SOX21	160	49097025
ZNF268	448	49097025
ZNF266	433	49097025
ZNF264	475	49097025
ZNF254	893	49097025
ZNF263	434	49097025
ZNF267	627	49097025
ZNF257	999	49097025
ZNF260	282	49097025
ZNF256	345	49097025
ZNF26	101	49097025
SLC35E3	317	49097025
SLC35F3	2136	49097025
SLC35F5	508	49097025
SLC35G2	404	49097025
SLC35F6	251	49097025
SLC35F4	1769	49097025
